"entrez";"symbol";"pubmed_id";"organ_system";"driver_type";"drivers_id";"Entry"
2250;"FGF5";25730765;"Hematologic and lymphatic";"cancer";1671;"P12034"
2122;"MECOM";24132290;"Multiple";"cancer";1672;"Q03112"
2260;"FGFR1";29625053;"Multiple";"cancer";1673;"P11362"
2123;"EVI2A";28362259;"Multiple";"cancer";1674;"P22794"
2260;"FGFR1";26121087;"Soft tissue";"cancer";1675;"P11362"
2260;"FGFR1";24705250;"Soft tissue";"cancer";1676;"P11362"
2260;"FGFR1";14993899;"Multiple";"cancer";1677;"P11362"
2125;"EVPL";18772397;"Developmental gastrointestinal";"cancer";1678;"Q92817"
2260;"FGFR1";29489754;"Multiple";"cancer";1679;"P11362"
2019;"EN1";28362259;"Multiple";"cancer";1680;"Q05925"
2260;"FGFR1";23817572;"Soft tissue";"cancer";1681;"P11362"
2260;"FGFR1";27311963;"Multiple";"cancer";1682;"P11362"
2260;"FGFR1";26258846;"Developmental gastrointestinal";"cancer";1683;"P11362"
2020;"EN2";27311963;"Multiple";"cancer";1684;"P19622"
2260;"FGFR1";32494066;"Multiple";"cancer";1685;"P11362"
2033;"EP300";29625053;"Multiple";"cancer";1686;"Q09472"
2065;"ERBB3";27135926;"Gynecologic";"cancer";1687;"P21860"
2033;"EP300";29622464;"Gynecologic";"cancer";1688;"Q09472"
2065;"ERBB3";28988769;"Urologic";"cancer";1689;"P21860"
2033;"EP300";24476821;"Urologic";"cancer";1690;"Q09472"
2260;"FGFR1";26939876;"Gynecologic";"cancer";1691;"P11362"
2065;"ERBB3";32494066;"Multiple";"cancer";1692;"P21860"
2260;"FGFR1";23583981;"Soft tissue";"cancer";1693;"P11362"
2065;"ERBB3";28112728;"Gynecologic";"cancer";1694;"P21860"
2260;"FGFR1";24880341;"Soft tissue";"cancer";1695;"P11362"
2065;"ERBB3";26939876;"Gynecologic";"cancer";1696;"P21860"
2261;"FGFR3";29625053;"Multiple";"cancer";1697;"P22607"
2261;"FGFR3";26950094;"Skin";"cancer";1698;"P22607"
2065;"ERBB3";26625313;"Urologic";"cancer";1699;"P21860"
2065;"ERBB3";26806338;"Core gastrointestinal";"cancer";1700;"P21860"
2261;"FGFR3";24476821;"Urologic";"cancer";1701;"P22607"
2261;"FGFR3";14993899;"Multiple";"cancer";1702;"P22607"
2261;"FGFR3";21822268;"Urologic";"cancer";1703;"P22607"
2261;"FGFR3";24121792;"Urologic";"cancer";1704;"P22607"
2308;"FOXO1";30926794;"Hematologic and lymphatic";"cancer";1705;"Q12778"
2130;"EWSR1";14993899;"Multiple";"cancer";1706;"Q01844"
2308;"FOXO1";21796119;"Hematologic and lymphatic";"cancer";1707;"Q12778"
2130;"EWSR1";26466571;"Hematologic and lymphatic";"cancer";1708;"Q01844"
2308;"FOXO1";31558468;"Hematologic and lymphatic";"cancer";1709;"Q12778"
2131;"EXT1";14993899;"Multiple";"cancer";1710;"Q16394"
2132;"EXT2";14993899;"Multiple";"cancer";1711;"Q93063"
2308;"FOXO1";31558468;"Hematologic and lymphatic";"cancer";1712;"Q12778"
2261;"FGFR3";22980975;"Thoracic";"cancer";1713;"P22607"
2309;"FOXO3";14993899;"Multiple";"cancer";1714;"O43524"
2261;"FGFR3";24132290;"Multiple";"cancer";1715;"P22607"
2309;"FOXO3";27161491;"Gynecologic";"cancer";1716;"O43524"
2261;"FGFR3";24390350;"Multiple";"cancer";1717;"P22607"
2132;"EXT2";20668451;"Gynecologic";"cancer";1718;"Q93063"
2312;"FLG";29854292;"Gynecologic";"cancer";1719;"P20930"
2261;"FGFR3";31444325;"Hematologic and lymphatic";"cancer";1720;"P22607"
2312;"FLG";29489754;"Multiple";"cancer";1721;"P20930"
2261;"FGFR3";26258846;"Developmental gastrointestinal";"cancer";1722;"P22607"
2312;"FLG";24390350;"Multiple";"cancer";1723;"P20930"
2033;"EP300";28548104;"Core gastrointestinal";"cancer";1724;"Q09472"
2138;"EYA1";29354286;"Multiple";"cancer";1725;"Q99502"
2312;"FLG";27058444;"Core gastrointestinal";"cancer";1726;"P20930"
2145;"EZH1";24390350;"Multiple";"cancer";1727;"Q92800"
2312;"FLG";25855536;"Developmental gastrointestinal";"cancer";1728;"P20930"
2146;"EZH2";29625053;"Multiple";"cancer";1729;"Q15910"
2313;"FLI1";30606723;"Hematologic and lymphatic";"cancer";1730;"Q01543"
2146;"EZH2";23634996;"Hematologic and lymphatic";"cancer";1731;"Q15910"
2033;"EP300";14993899;"Multiple";"cancer";1732;"Q09472"
2261;"FGFR3";28988769;"Urologic";"cancer";1733;"P22607"
2313;"FLI1";14993899;"Multiple";"cancer";1734;"Q01543"
2261;"FGFR3";32494066;"Multiple";"cancer";1735;"P22607"
2033;"EP300";25151357;"Core gastrointestinal";"cancer";1736;"Q09472"
2314;"FLII";30606723;"Hematologic and lymphatic";"cancer";1737;"Q13045"
2261;"FGFR3";23539594;"Multiple";"cancer";1738;"P22607"
2033;"EP300";26168399;"Thoracic";"cancer";1739;"Q09472"
2316;"FLNA";29625053;"Multiple";"cancer";1740;"P21333"
2261;"FGFR3";26625313;"Urologic";"cancer";1741;"P22607"
2146;"EZH2";22976956;"Hematologic and lymphatic";"cancer";1742;"Q15910"
2033;"EP300";21822268;"Urologic";"cancer";1743;"Q09472"
2316;"FLNA";14993899;"Multiple";"cancer";1744;"P21333"
2316;"FLNA";26437033;"Gynecologic";"cancer";1745;"P21333"
2321;"FLT1";23583981;"Soft tissue";"cancer";1746;"P17948"
2033;"EP300";24121792;"Urologic";"cancer";1747;"Q09472"
2146;"EZH2";14993899;"Multiple";"cancer";1748;"Q15910"
2261;"FGFR3";30755618;"Urologic";"cancer";1749;"P22607"
2322;"FLT3";25730765;"Hematologic and lymphatic";"cancer";1750;"P36888"
2146;"EZH2";29945994;"Core gastrointestinal";"cancer";1751;"Q15910"
2322;"FLT3";29625053;"Multiple";"cancer";1752;"P36888"
2146;"EZH2";24132290;"Multiple";"cancer";1753;"Q15910"
2322;"FLT3";23634996;"Hematologic and lymphatic";"cancer";1754;"P36888"
2146;"EZH2";28064239;"Hematologic and lymphatic";"cancer";1755;"Q15910"
2261;"FGFR3";23583981;"Soft tissue";"cancer";1756;"P22607"
2322;"FLT3";14993899;"Multiple";"cancer";1757;"P36888"
2033;"EP300";26192917;"Hematologic and lymphatic";"cancer";1758;"Q09472"
2262;"GPC5";24476821;"Urologic";"cancer";1759;"P78333"
2322;"FLT3";29489754;"Multiple";"cancer";1760;"P36888"
2262;"GPC5";14993899;"Multiple";"cancer";1761;"P78333"
2033;"EP300";18772397;"Developmental gastrointestinal";"cancer";1762;"Q09472"
2322;"FLT3";23334668;"Hematologic and lymphatic";"cancer";1763;"P36888"
2146;"EZH2";24390350;"Multiple";"cancer";1764;"Q15910"
2263;"FGFR2";29625053;"Multiple";"cancer";1765;"P21802"
2033;"EP300";24132290;"Multiple";"cancer";1766;"Q09472"
2322;"FLT3";29354286;"Multiple";"cancer";1767;"P36888"
2322;"FLT3";20668451;"Thoracic";"cancer";1768;"P36888"
2146;"EZH2";22343534;"Hematologic and lymphatic";"cancer";1769;"Q15910"
2263;"FGFR2";28297679;"Developmental gastrointestinal";"cancer";1770;"P21802"
2322;"FLT3";24132290;"Multiple";"cancer";1771;"P36888"
2146;"EZH2";29489755;"Multiple";"cancer";1772;"Q15910"
2033;"EP300";26437031;"Hematologic and lymphatic";"cancer";1773;"Q09472"
2322;"FLT3";24390350;"Multiple";"cancer";1774;"P36888"
2146;"EZH2";26648538;"Hematologic and lymphatic";"cancer";1775;"Q15910"
2322;"FLT3";18987736;"Hematologic and lymphatic";"cancer";1776;"P36888"
2033;"EP300";28064239;"Hematologic and lymphatic";"cancer";1777;"Q09472"
2322;"FLT3";29489755;"Multiple";"cancer";1778;"P36888"
2263;"FGFR2";14993899;"Multiple";"cancer";1779;"P21802"
2322;"FLT3";27063598;"Hematologic and lymphatic";"cancer";1780;"P36888"
2263;"FGFR2";27348297;"Gynecologic";"cancer";1781;"P21802"
2146;"EZH2";26908133;"Hematologic and lymphatic";"cancer";1782;"Q15910"
2322;"FLT3";27063598;"Hematologic and lymphatic";"cancer";1783;"P36888"
2263;"FGFR2";24185509;"Developmental gastrointestinal";"cancer";1784;"P21802"
2146;"EZH2";21796119;"Hematologic and lymphatic";"cancer";1785;"Q15910"
2322;"FLT3";27311963;"Multiple";"cancer";1786;"P36888"
2322;"FLT3";25961940;"Hematologic and lymphatic";"cancer";1787;"P36888"
2322;"FLT3";23539594;"Multiple";"cancer";1788;"P36888"
2146;"EZH2";27311963;"Multiple";"cancer";1789;"Q15910"
2263;"FGFR2";24132290;"Multiple";"cancer";1790;"P21802"
2322;"FLT3";22817890;"Hematologic and lymphatic";"cancer";1791;"P36888"
2146;"EZH2";24325359;"Hematologic and lymphatic";"cancer";1792;"Q15910"
2263;"FGFR2";24390350;"Multiple";"cancer";1793;"P21802"
2322;"FLT3";22237106;"Hematologic and lymphatic";"cancer";1794;"P36888"
2625;"GATA3";28412734;"Developmental gastrointestinal";"cancer";1795;"P23771"
2146;"EZH2";24362818;"Hematologic and lymphatic";"cancer";1796;"Q15910"
2263;"FGFR2";24952746;"Head and neck";"cancer";1797;"P21802"
2324;"FLT4";14993899;"Multiple";"cancer";1798;"P35916"
2625;"GATA3";22608084;"Gynecologic";"cancer";1799;"P23771"
2324;"FLT4";24908143;"Soft tissue";"cancer";1800;"P35916"
2625;"GATA3";27135926;"Gynecologic";"cancer";1801;"P23771"
2263;"FGFR2";26258846;"Developmental gastrointestinal";"cancer";1802;"P21802"
2332;"FMR1";29489754;"Multiple";"cancer";1803;"Q06787"
2146;"EZH2";21804550;"Hematologic and lymphatic";"cancer";1804;"Q15910"
2625;"GATA3";27161491;"Gynecologic";"cancer";1805;"P23771"
2263;"FGFR2";27135926;"Gynecologic";"cancer";1806;"P21802"
2334;"AFF2";23000897;"Gynecologic";"cancer";1807;"P51816"
2146;"EZH2";23222956;"Hematologic and lymphatic";"cancer";1808;"Q15910"
2625;"GATA3";26960396;"Gynecologic";"cancer";1809;"P23771"
2346;"FOLH1";27687306;"Thoracic";"cancer";1810;"Q04609"
2357;"FPR1";26168399;"Thoracic";"cancer";1811;"P21462"
2625;"GATA3";32025015;"Multiple";"cancer";1812;"P23771"
2146;"EZH2";26343386;"Skin";"cancer";1813;"Q15910"
2263;"FGFR2";22158541;"Hematologic and lymphatic";"cancer";1814;"P21802"
2625;"GATA3";32024818;"Multiple";"cancer";1815;"P23771"
2146;"EZH2";31253977;"Skin";"cancer";1816;"Q15910"
2263;"FGFR2";32494066;"Multiple";"cancer";1817;"P21802"
2625;"GATA3";22722201;"Gynecologic";"cancer";1818;"P23771"
2263;"FGFR2";24859340;"Head and neck";"cancer";1819;"P21802"
2625;"GATA3";23539594;"Multiple";"cancer";1820;"P23771"
2625;"GATA3";26939876;"Gynecologic";"cancer";1821;"P23771"
2146;"EZH2";26457647;"Hematologic and lymphatic";"cancer";1822;"Q15910"
2475;"MTOR";29625053;"Multiple";"cancer";1823;"P42345"
2625;"GATA3";26099045;"Gynecologic";"cancer";1824;"P23771"
2146;"EZH2";25223734;"Soft tissue";"cancer";1825;"Q15910"
2625;"GATA3";22237106;"Hematologic and lymphatic";"cancer";1826;"P23771"
2475;"MTOR";23792563;"Urologic";"cancer";1827;"P42345"
2146;"EZH2";23539594;"Multiple";"cancer";1828;"Q15910"
2626;"GATA4";30606723;"Hematologic and lymphatic";"cancer";1829;"P43694"
2475;"MTOR";26947078;"Urologic";"cancer";1830;"P42345"
2627;"GATA6";27311963;"Multiple";"cancer";1831;"Q92908"
2475;"MTOR";14993899;"Multiple";"cancer";1832;"P42345"
2628;"GATM";31954095;"Multiple";"cancer";1833;"P50440"
2475;"MTOR";22397650;"Urologic";"cancer";1834;"P42345"
2146;"EZH2";21909114;"Hematologic and lymphatic";"cancer";1835;"Q15910"
2475;"MTOR";24487277;"Urologic";"cancer";1836;"P42345"
2632;"GBE1";27009842;"Soft tissue";"cancer";1837;"Q04446"
2146;"EZH2";22237106;"Hematologic and lymphatic";"cancer";1838;"Q15910"
2475;"MTOR";30107175;"Endocrine";"cancer";1839;"P42345"
2674;"GFRA1";29354286;"Multiple";"cancer";1840;"P56159"
2475;"MTOR";24132290;"Multiple";"cancer";1841;"P42345"
2719;"GPC3";14993899;"Multiple";"cancer";1842;"P51654"
2475;"MTOR";25576899;"Endocrine";"cancer";1843;"P42345"
2735;"GLI1";14993899;"Multiple";"cancer";1844;"P08151"
2475;"MTOR";24390350;"Multiple";"cancer";1845;"P42345"
2737;"GLI3";29854292;"Gynecologic";"cancer";1846;"P10071"
2153;"F5";26824661;"Soft tissue";"cancer";1847;"P12259"
2475;"MTOR";23619167;"Head and neck";"cancer";1848;"P42345"
2737;"GLI3";29945994;"Core gastrointestinal";"cancer";1849;"P10071"
2153;"F5";23525077;"Core gastrointestinal";"cancer";1850;"P12259"
2737;"GLI3";20668451;"Thoracic";"cancer";1851;"P10071"
2475;"MTOR";27311963;"Multiple";"cancer";1852;"P42345"
2157;"F8";18772397;"Developmental gastrointestinal";"cancer";1853;"P00451"
2475;"MTOR";28352668;"Endocrine";"cancer";1854;"P42345"
2737;"GLI3";24816253;"Core gastrointestinal";"cancer";1855;"P10071"
2737;"GLI3";25855536;"Developmental gastrointestinal";"cancer";1856;"P10071"
2764;"GMFB";27311963;"Multiple";"cancer";1857;"P60983"
2175;"FANCA";24121791;"Urologic";"cancer";1858;"O15360"
2765;"GML";27311963;"Multiple";"cancer";1859;"Q99445"
2475;"MTOR";31558468;"Hematologic and lymphatic";"cancer";1860;"P42345"
2765;"GML";18772396;"Soft tissue";"cancer";1861;"Q99445"
2263;"FGFR2";23539594;"Multiple";"cancer";1862;"P21802"
2475;"MTOR";27313181;"Core gastrointestinal";"cancer";1863;"P42345"
2767;"GNA11";29625053;"Multiple";"cancer";1864;"P29992"
2175;"FANCA";14993899;"Multiple";"cancer";1865;"O15360"
2475;"MTOR";32494066;"Multiple";"cancer";1866;"P42345"
2767;"GNA11";14993899;"Multiple";"cancer";1867;"P29992"
2175;"FANCA";29945994;"Core gastrointestinal";"cancer";1868;"O15360"
2475;"MTOR";25351205;"Urologic";"cancer";1869;"P42345"
2767;"GNA11";26683228;"Skin";"cancer";1870;"P29992"
2475;"MTOR";24896186;"Soft tissue";"cancer";1871;"P42345"
2263;"FGFR2";23583981;"Soft tissue";"cancer";1872;"P21802"
2767;"GNA11";28810145;"Skin";"cancer";1873;"P29992"
2264;"FGFR4";20399149;"Soft tissue";"cancer";1874;"P22455"
2767;"GNA11";32494066;"Multiple";"cancer";1875;"P29992"
2264;"FGFR4";18948947;"Thoracic";"cancer";1876;"P22455"
2483;"FRG1";28362259;"Multiple";"cancer";1877;"Q14331"
2767;"GNA11";31253977;"Skin";"cancer";1878;"P29992"
2264;"FGFR4";14993899;"Multiple";"cancer";1879;"P22455"
2767;"GNA11";23539594;"Multiple";"cancer";1880;"P29992"
2909;"ARHGAP35";27348297;"Gynecologic";"cancer";1881;"Q9NRY4"
2768;"GNA12";26258846;"Developmental gastrointestinal";"cancer";1882;"Q03113"
2909;"ARHGAP35";30107175;"Endocrine";"cancer";1883;"Q9NRY4"
2264;"FGFR4";32494066;"Multiple";"cancer";1884;"P22455"
2769;"GNA15";28362259;"Multiple";"cancer";1885;"P30679"
2483;"FRG1";27311963;"Multiple";"cancer";1886;"Q14331"
2909;"ARHGAP35";24132290;"Multiple";"cancer";1887;"Q9NRY4"
2769;"GNA15";21499247;"Skin";"cancer";1888;"P30679"
2492;"FSHR";29354286;"Multiple";"cancer";1889;"P23945"
2909;"ARHGAP35";24390350;"Multiple";"cancer";1890;"Q9NRY4"
2271;"FH";14993899;"Multiple";"cancer";1891;"P07954"
2770;"GNAI1";29354286;"Multiple";"cancer";1892;"P63096"
2495;"FTH1";28362259;"Multiple";"cancer";1893;"P02794"
2909;"ARHGAP35";27311963;"Multiple";"cancer";1894;"Q9NRY4"
2271;"FH";23738515;"Gynecologic";"cancer";1895;"P07954"
2909;"ARHGAP35";32025015;"Multiple";"cancer";1896;"Q9NRY4"
2771;"GNAI2";26091043;"Skin";"cancer";1897;"P04899"
2271;"FH";26939876;"Gynecologic";"cancer";1898;"P07954"
2911;"GRM1";29354286;"Multiple";"cancer";1899;"Q13255"
2771;"GNAI2";30926794;"Hematologic and lymphatic";"cancer";1900;"P04899"
2495;"FTH1";27311963;"Multiple";"cancer";1901;"P02794"
2272;"FHIT";14993899;"Multiple";"cancer";1902;"P49789"
2911;"GRM1";20668451;"Thoracic";"cancer";1903;"Q13255"
2771;"GNAI2";31558468;"Hematologic and lymphatic";"cancer";1904;"P04899"
2515;"ADAM2";22158541;"Hematologic and lymphatic";"cancer";1905;"Q99965"
2911;"GRM1";27311963;"Multiple";"cancer";1906;"Q13255"
2911;"GRM1";24658000;"Soft tissue";"cancer";1907;"Q13255"
2771;"GNAI2";31558468;"Hematologic and lymphatic";"cancer";1908;"P04899"
2913;"GRM3";14993899;"Multiple";"cancer";1909;"Q14832"
2776;"GNAQ";29625053;"Multiple";"cancer";1910;"P50148"
2913;"GRM3";22842228;"Skin";"cancer";1911;"Q14832"
2304;"FOXE1";22941188;"Thoracic";"cancer";1912;"O00358"
2913;"GRM3";18772396;"Soft tissue";"cancer";1913;"Q14832"
2305;"FOXM1";25501392;"Multiple";"cancer";1914;"Q08050"
2516;"NR5A1";27311963;"Multiple";"cancer";1915;"Q13285"
2915;"GRM5";27311963;"Multiple";"cancer";1916;"P41594"
2308;"FOXO1";14993899;"Multiple";"cancer";1917;"Q12778"
2521;"FUS";14993899;"Multiple";"cancer";1918;"P35637"
2918;"GRM8";20668451;"Thoracic";"cancer";1919;"O00222"
2534;"FYN";26437031;"Hematologic and lymphatic";"cancer";1920;"P06241"
2776;"GNAQ";14993899;"Multiple";"cancer";1921;"P50148"
2918;"GRM8";22941189;"Thoracic";"cancer";1922;"O00222"
2534;"FYN";24413734;"Hematologic and lymphatic";"cancer";1923;"P06241"
2776;"GNAQ";26683228;"Skin";"cancer";1924;"P50148"
2918;"GRM8";21798893;"Head and neck";"cancer";1925;"O00222"
2776;"GNAQ";31320640;"Skin";"cancer";1926;"P50148"
2918;"GRM8";22156295;"Developmental gastrointestinal";"cancer";1927;"O00222"
2776;"GNAQ";28810145;"Skin";"cancer";1928;"P50148"
2926;"GRSF1";30606723;"Hematologic and lymphatic";"cancer";1929;"Q12849"
3117;"HLA-DQA1";28362259;"Multiple";"cancer";1931;"P01909"
2931;"GSK3A";27311963;"Multiple";"cancer";1932;"P49840"
2776;"GNAQ";32494066;"Multiple";"cancer";1933;"P50148"
3123;"HLA-DRB1";26451490;"Gynecologic";"cancer";1934;"P01911"
2941;"GSTA4";31954095;"Multiple";"cancer";1935;"O15217"
2776;"GNAQ";31253977;"Skin";"cancer";1936;"P50148"
3123;"HLA-DRB1";28362259;"Multiple";"cancer";1937;"P01911"
2949;"GSTM5";28362259;"Multiple";"cancer";1938;"P46439"
2776;"GNAQ";23539594;"Multiple";"cancer";1939;"P50148"
2956;"MSH6";29625053;"Multiple";"cancer";1940;"P52701"
2778;"GNAS";29625053;"Multiple";"cancer";1941;"O95467"
2778;"GNAS";24700472;"Endocrine";"cancer";1942;"O95467"
2956;"MSH6";22810696;"Core gastrointestinal";"cancer";1943;"P52701"
3127;"HLA-DRB5";28362259;"Multiple";"cancer";1944;"Q30154"
2778;"GNAS";18948947;"Thoracic";"cancer";1945;"O95467"
2956;"MSH6";14993899;"Multiple";"cancer";1946;"P52701"
3127;"HLA-DRB5";29590631;"Soft tissue";"cancer";1947;"Q30154"
2778;"GNAS";28297679;"Developmental gastrointestinal";"cancer";1948;"O95467"
2956;"MSH6";30107175;"Endocrine";"cancer";1949;"P52701"
3131;"HLF";14993899;"Multiple";"cancer";1951;"Q16534"
2778;"GNAS";14993899;"Multiple";"cancer";1952;"O95467"
2956;"MSH6";25576899;"Endocrine";"cancer";1953;"P52701"
3134;"HLA-F";28362259;"Multiple";"cancer";1955;"P30511"
2778;"GNAS";28296713;"Skin";"cancer";1956;"O95467"
2956;"MSH6";28098136;"Head and neck";"cancer";1957;"P52701"
2554;"GABRA1";24120142;"Soft tissue";"cancer";1958;"P14867"
3146;"HMGB1";21804550;"Hematologic and lymphatic";"cancer";1959;"P09429"
2778;"GNAS";29945994;"Core gastrointestinal";"cancer";1960;"O95467"
2956;"MSH6";28452984;"Hematologic and lymphatic";"cancer";1961;"P52701"
2554;"GABRA1";29354286;"Multiple";"cancer";1962;"P14867"
3159;"HMGA1";14993899;"Multiple";"cancer";1963;"P17096"
2778;"GNAS";30132154;"Core gastrointestinal";"cancer";1964;"O95467"
2956;"MSH6";23539594;"Multiple";"cancer";1965;"P52701"
3169;"FOXA1";29625053;"Multiple";"cancer";1966;"P55317"
2956;"MSH6";27270107;"Soft tissue";"cancer";1967;"P52701"
2778;"GNAS";22327622;"Core gastrointestinal";"cancer";1968;"O95467"
3169;"FOXA1";22610119;"Urologic";"cancer";1969;"P55317"
2554;"GABRA1";22343534;"Hematologic and lymphatic";"cancer";1970;"P14867"
2778;"GNAS";26258846;"Developmental gastrointestinal";"cancer";1971;"O95467"
2959;"GTF2B";27311963;"Multiple";"cancer";1972;"Q00403"
3169;"FOXA1";24476821;"Urologic";"cancer";1973;"P55317"
2969;"GTF2I";29625053;"Multiple";"cancer";1974;"P78347"
2778;"GNAS";27135926;"Gynecologic";"cancer";1975;"O95467"
3169;"FOXA1";26451490;"Gynecologic";"cancer";1976;"P55317"
2969;"GTF2I";24974848;"Hematologic and lymphatic";"cancer";1977;"P78347"
2778;"GNAS";22561520;"Developmental gastrointestinal";"cancer";1978;"O95467"
3169;"FOXA1";31969336;"Urologic";"cancer";1979;"P55317"
2969;"GTF2I";29438696;"Hematologic and lymphatic";"cancer";1980;"P78347"
3169;"FOXA1";14993899;"Multiple";"cancer";1981;"P55317"
2977;"GUCY1A2";18772397;"Developmental gastrointestinal";"cancer";1982;"P33402"
3169;"FOXA1";24132290;"Multiple";"cancer";1983;"P55317"
2990;"GUSB";24390350;"Multiple";"cancer";1984;"P08236"
2778;"GNAS";26000489;"Urologic";"cancer";1985;"O95467"
3169;"FOXA1";24390350;"Multiple";"cancer";1986;"P55317"
2995;"GYPC";29622466;"Core gastrointestinal";"cancer";1987;"P04921"
2555;"GABRA2";27311963;"Multiple";"cancer";1988;"P47869"
3169;"FOXA1";27311963;"Multiple";"cancer";1989;"P55317"
3006;"H1-2";29625053;"Multiple";"cancer";1990;"P16403"
3169;"FOXA1";27135926;"Gynecologic";"cancer";1991;"P55317"
2778;"GNAS";27313181;"Core gastrointestinal";"cancer";1992;"O95467"
3006;"H1-2";24132290;"Multiple";"cancer";1993;"P16403"
3169;"FOXA1";28658208;"Gynecologic";"cancer";1994;"P55317"
2778;"GNAS";32494066;"Multiple";"cancer";1995;"O95467"
3006;"H1-2";28064239;"Hematologic and lymphatic";"cancer";1996;"P16403"
2559;"GABRA6";29625053;"Multiple";"cancer";1997;"Q16445"
3169;"FOXA1";32025015;"Multiple";"cancer";1998;"P55317"
2778;"GNAS";28810144;"Developmental gastrointestinal";"cancer";1999;"O95467"
3006;"H1-2";22343534;"Hematologic and lymphatic";"cancer";2000;"P16403"
3169;"FOXA1";26000489;"Urologic";"cancer";2001;"P55317"
2559;"GABRA6";21720365;"Gynecologic";"cancer";2002;"Q16445"
3006;"H1-2";28479318;"Hematologic and lymphatic";"cancer";2003;"P16403"
2778;"GNAS";23539594;"Multiple";"cancer";2004;"O95467"
3169;"FOXA1";32494066;"Multiple";"cancer";2005;"P55317"
3006;"H1-2";21796119;"Hematologic and lymphatic";"cancer";2006;"P16403"
3169;"FOXA1";26544944;"Urologic";"cancer";2007;"P55317"
3006;"H1-2";24362818;"Hematologic and lymphatic";"cancer";2008;"P16403"
3169;"FOXA1";26099045;"Gynecologic";"cancer";2009;"P55317"
2559;"GABRA6";24120142;"Soft tissue";"cancer";2010;"Q16445"
3006;"H1-2";31558468;"Hematologic and lymphatic";"cancer";2011;"P16403"
2778;"GNAS";25855536;"Developmental gastrointestinal";"cancer";2012;"O95467"
3170;"FOXA2";29625053;"Multiple";"cancer";2013;"Q9Y261"
2559;"GABRA6";26824661;"Soft tissue";"cancer";2014;"Q16445"
3006;"H1-2";28622513;"Developmental gastrointestinal";"cancer";2015;"P16403"
3170;"FOXA2";27348297;"Gynecologic";"cancer";2016;"Q9Y261"
2561;"GABRB2";24120142;"Soft tissue";"cancer";2017;"P47870"
