"AC_m";"id_pos";"AC_p"
"PS50853";2288;"P24821"
"PS50853";2290;"P24821"
"PS50853";2291;"P24821"
"PS50853";2293;"P24821"
"PS50853";2295;"P24821"
"PS50853";2297;"P24821"
"PS50853";2300;"P24821"
"PS50853";2302;"P24821"
"PS50853";2307;"P24821"
"PS50853";2311;"P24821"
"PS50853";2312;"P24821"
"PS50853";2313;"P24821"
"PS51406";2314;"P24821"
"PS00292";972;"P24864"
"PS00237";2452;"P25025"
"PS50262";2450;"P25025"
"PS50176";395;"P25054"
"PS00237";2529;"P25100"
"PS50262";2527;"P25100"
"PS00237";10360;"P25106"
"PS50262";10359;"P25106"
"PS00290";82;"P25311"
"PS50835";80;"P25311"
"PS00652";470;"P25445"
"PS00652";472;"P25445"
"PS50017";481;"P25445"
"PS50050";467;"P25445"
"PS50050";473;"P25445"
"PS00636";2400;"P25686"
"PS50076";2394;"P25686"
"PS50330";2403;"P25686"
"PS00139";965;"P25774"
"PS00639";966;"P25774"
"PS00640";968;"P25774"
"PS00478";3572;"P25791"
"PS00478";3575;"P25791"
"PS50023";3560;"P25791"
"PS50023";3573;"P25791"
"PS00478";3553;"P25800"
"PS00478";3557;"P25800"
"PS50023";3552;"P25800"
"PS50023";3554;"P25800"
"PS51461";14200;"P25940"
"PS50088";3604;"P25963"
"PS50088";3606;"P25963"
"PS50088";3608;"P25963"
"PS50297";3602;"P25963"
"PS00022";2685;"P26010"
"PS00022";2687;"P26010"
"PS00022";2695;"P26010"
"PS00022";2699;"P26010"
"PS00198";2761;"P26010"
"PS00243";2686;"P26010"
"PS00243";2692;"P26010"
"PS00243";2696;"P26010"
"PS01186";2702;"P26010"
"PS00289";4920;"P26022"
"PS51828";4919;"P26022"
"PS00660";3205;"P26038"
"PS00661";3208;"P26038"
"PS50057";3202;"P26038"
"PS00039";1337;"P26196"
"PS51192";1335;"P26196"
"PS51194";1338;"P26196"
"PS51195";1332;"P26196"
"PS00663";923;"P26232"
"PS00094";1159;"P26358"
"PS00095";1161;"P26358"
"PS51038";1145;"P26358"
"PS51038";1155;"P26358"
"PS51058";1141;"P26358"
"PS51679";1157;"P26358"
"PS51912";1138;"P26358"
"PS00027";4007;"P26367"
"PS00034";4004;"P26367"
"PS50071";4006;"P26367"
"PS51057";4003;"P26367"
"PS50102";8348;"P26368"
"PS50102";8349;"P26368"
"PS50102";8350;"P26368"
"PS50102";1603;"P26378"
"PS50102";1610;"P26378"
"PS50102";1613;"P26378"
"PS00178";10422;"P26640"
"PS50405";10420;"P26640"
"PS00021";3236;"P26927"
"PS00021";3241;"P26927"
"PS00021";3251;"P26927"
"PS00021";3257;"P26927"
"PS50070";3233;"P26927"
"PS50070";3238;"P26927"
"PS50070";3243;"P26927"
"PS50070";3254;"P26927"
"PS50240";3264;"P26927"
"PS50948";3221;"P26927"
"PS00108";2435;"P27037"
"PS50011";2433;"P27037"
"PS00107";3414;"P27448"
"PS00108";3416;"P27448"
"PS50011";3411;"P27448"
"PS50030";3491;"P27448"
"PS50032";3493;"P27448"
"PS50112";568;"P27540"
"PS50112";573;"P27540"
"PS50888";566;"P27540"
"PS01257";5001;"P27635"
"PS00014";583;"P27797"
"PS00803";576;"P27797"
"PS00804";578;"P27797"
"PS00805";579;"P27797"
"PS00805";580;"P27797"
"PS00805";581;"P27797"
"PS00803";585;"P27824"
"PS00804";587;"P27824"
"PS00805";589;"P27824"
"PS00805";590;"P27824"
"PS00805";591;"P27824"
"PS50001";4666;"P27986"
"PS50001";4670;"P27986"
"PS50002";4652;"P27986"
"PS50238";4654;"P27986"
"PS00345";1705;"P28324"
"PS00346";1707;"P28324"
"PS50061";1703;"P28324"
"PS00518";4931;"P28328"
"PS50089";4929;"P28328"
"PS00237";3727;"P28336"
"PS50262";3726;"P28336"
"PS00116";4468;"P28340"
"PS51192";6221;"P28370"
"PS51194";6230;"P28370"
"PS51293";6232;"P28370"
"PS00107";4954;"P28482"
"PS00108";4957;"P28482"
"PS01351";4955;"P28482"
"PS50011";4951;"P28482"
"PS00237";2177;"P28566"
"PS50262";2176;"P28566"
"PS00841";1244;"P28715"
"PS00842";1246;"P28715"
"PS00652";985;"P28908"
"PS00652";989;"P28908"
"PS50050";980;"P28908"
"PS50050";987;"P28908"
"PS50835";975;"P29016"
"PS00028";3973;"P29122"
"PS00136";3964;"P29122"
"PS00137";3966;"P29122"
"PS00138";3968;"P29122"
"PS50900";3975;"P29122"
"PS51829";3971;"P29122"
"PS51892";3961;"P29122"
"PS00107";1496;"P29317"
"PS00109";1498;"P29317"
"PS00790";1467;"P29317"
"PS00791";1468;"P29317"
"PS01186";1474;"P29317"
"PS50011";1487;"P29317"
"PS50105";1501;"P29317"
"PS50853";1476;"P29317"
"PS50853";1478;"P29317"
"PS51550";1465;"P29317"
"PS00107";1036;"P29320"
"PS00109";1039;"P29320"
"PS00790";1025;"P29320"
"PS00791";1026;"P29320"
"PS01186";1028;"P29320"
"PS50011";1034;"P29320"
"PS50105";1041;"P29320"
"PS50853";1030;"P29320"
"PS50853";1032;"P29320"
"PS51550";1023;"P29320"
"PS00383";4616;"P29350"
"PS50001";4605;"P29350"
"PS50001";4608;"P29350"
"PS50055";4610;"P29350"
"PS50056";4613;"P29350"
"PS01359";5294;"P29375"
"PS01359";5346;"P29375"
"PS50016";5291;"P29375"
"PS50016";5300;"P29375"
"PS50016";5352;"P29375"
"PS51011";5288;"P29375"
"PS51183";5285;"P29375"
"PS51184";5297;"P29375"
"PS00107";3292;"P29376"
"PS00109";3300;"P29376"
"PS00239";3302;"P29376"
"PS50011";3290;"P29376"
"PS50106";3728;"P29475"
"PS50902";3730;"P29475"
"PS51384";3731;"P29475"
"PS60001";3729;"P29475"
"PS00518";4446;"P29590"
"PS50089";4445;"P29590"
"PS50119";4448;"P29590"
"PS50119";4450;"P29590"
"PS00284";4312;"P29622"
"PS00824";1384;"P29692"
"PS00825";1385;"P29692"
"PS51882";2662;"P29992"
"PS50077";4556;"P30153"
"PS50077";4559;"P30153"
"PS50077";4562;"P30153"
"PS50077";4565;"P30153"
"PS50077";4567;"P30153"
"PS50077";4569;"P30153"
"PS50077";4571;"P30153"
"PS50077";4574;"P30153"
"PS50077";4577;"P30153"
"PS50077";4580;"P30153"
"PS50077";4583;"P30153"
"PS50005";211;"P30260"
"PS50005";214;"P30260"
"PS50005";216;"P30260"
"PS50005";217;"P30260"
"PS50005";220;"P30260"
"PS50005";236;"P30260"
"PS50005";238;"P30260"
"PS50005";241;"P30260"
"PS50293";213;"P30260"
"PS50293";215;"P30260"
"PS00292";967;"P30279"
"PS00292";970;"P30281"
"PS50206";173;"P30304"
"PS50206";180;"P30307"
"PS00170";3718;"P30414"
"PS50072";3717;"P30414"
"PS00290";2145;"P30511"
"PS50835";2143;"P30511"
"PS00845";5156;"P30622"
"PS00845";5163;"P30622"
"PS50245";5160;"P30622"
"PS50245";5167;"P30622"
"PS51882";2677;"P30679"
"PS00649";563;"P30988"
"PS00650";567;"P30988"
"PS50227";560;"P30988"
"PS50261";565;"P30988"
"PS00504";5318;"P31040"
"PS00018";5210;"P31151"
"PS00303";5207;"P31151"
"PS50222";5203;"P31151"
"PS00107";4976;"P31152"
"PS00108";4982;"P31152"
"PS50011";4974;"P31152"
"PS00027";2292;"P31260"
"PS50071";2289;"P31260"
"PS51257";2283;"P31260"
"PS00027";2268;"P31268"
"PS00032";2264;"P31268"
"PS50071";2265;"P31268"
"PS00027";2273;"P31269"
"PS50071";2271;"P31269"
"PS00027";2296;"P31270"
"PS50071";2294;"P31270"
"PS00027";2301;"P31271"
"PS50071";2298;"P31271"
"PS00027";2354;"P31276"
"PS50071";2326;"P31276"
"PS00027";2359;"P31277"
"PS50071";2356;"P31277"
"PS00027";2261;"P31314"
"PS50071";2259;"P31314"
"PS00888";4710;"P31323"
"PS00888";4718;"P31323"
"PS00889";4713;"P31323"
"PS00889";4721;"P31323"
"PS50042";4706;"P31323"
"PS50042";4715;"P31323"
"PS00866";758;"P31327"
"PS00866";761;"P31327"
"PS00867";759;"P31327"
"PS00867";762;"P31327"
"PS50975";756;"P31327"
"PS50975";760;"P31327"
"PS51273";754;"P31327"
"PS51855";763;"P31327"
"PS50102";5817;"P31483"
"PS50102";5823;"P31483"
"PS50102";5825;"P31483"
"PS00107";67;"P31749"
"PS00108";68;"P31749"
"PS50003";65;"P31749"
"PS50011";66;"P31749"
"PS51285";69;"P31749"
"PS00107";72;"P31751"
"PS00108";73;"P31751"
"PS50003";70;"P31751"
"PS50011";71;"P31751"
"PS51285";76;"P31751"
"PS01355";2406;"P31785"
"PS50853";2393;"P31785"
"PS50102";2218;"P31942"
"PS50102";2222;"P31942"
"PS50835";1881;"P31994"
"PS50835";1883;"P31994"
"PS00237";958;"P32239"
"PS50262";956;"P32239"
"PS00237";770;"P32248"
"PS50262";767;"P32248"
"PS00237";1342;"P32249"
"PS50262";1339;"P32249"
"PS00903";1228;"P32321"
"PS51747";1226;"P32321"
"PS00345";1617;"P32519"
"PS00346";1620;"P32519"
"PS50061";1615;"P32519"
"PS51819";2366;"P32754"
"PS51819";2381;"P32754"
"PS00914";1168;"P32856"
"PS50192";1166;"P32856"
"PS50835";2316;"P32942"
"PS00251";129;"P32970"
"PS50049";112;"P32970"
"PS00251";995;"P32971"
"PS50049";994;"P32971"
"PS50837";2910;"P33076"
"PS51450";2908;"P33076"
"PS51450";2917;"P33076"
"PS51450";2920;"P33076"
"PS51450";2923;"P33076"
"PS00086";1009;"P33260"
"PS00452";2005;"P33402"
"PS50125";2003;"P33402"
"PS00357";2025;"P33778"
"PS00211";91;"P33897"
"PS50893";89;"P33897"
"PS50929";88;"P33897"
"PS00107";6616;"P33981"
"PS00108";6620;"P33981"
"PS50011";6612;"P33981"
"PS00847";4130;"P33992"
"PS50051";4121;"P33992"
"PS00847";4146;"P33993"
"PS50051";4144;"P33993"
"PS00149";2421;"P34059"
"PS00523";2410;"P34059"
"PS00127";5533;"P34096"
"PS00297";2405;"P34931"
"PS00329";2412;"P34931"
"PS01036";2414;"P34931"
"PS00329";2419;"P34932"
"PS01036";2422;"P34932"
"PS00237";2183;"P34969"
"PS50262";2179;"P34969"
"PS00134";5175;"P35030"
"PS50240";5171;"P35030"
"PS00972";7174;"P35125"
"PS00973";7176;"P35125"
"PS50086";7172;"P35125"
"PS50235";7173;"P35125"
"PS00663";921;"P35221"
"PS50176";924;"P35222"
"PS50176";925;"P35222"
"PS50176";930;"P35222"
"PS50176";931;"P35222"
"PS50176";932;"P35222"
"PS50176";933;"P35222"
"PS50176";943;"P35222"
"PS50176";946;"P35222"
"PS50176";949;"P35222"
"PS00660";3569;"P35240"
"PS00661";3574;"P35240"
"PS50057";3567;"P35240"
"PS50172";5404;"P35251"
"PS00237";2533;"P35348"
"PS50262";2531;"P35348"
"PS00237";2525;"P35368"
"PS50262";2523;"P35368"
"PS00237";12166;"P35410"
"PS50262";12164;"P35410"
"PS00237";64;"P35414"
"PS50262";63;"P35414"
"PS01186";5770;"P35442"
"PS01208";5760;"P35442"
"PS50026";5767;"P35442"
"PS50026";5768;"P35442"
"PS50092";5762;"P35442"
"PS50092";5763;"P35442"
"PS50092";5765;"P35442"
"PS50184";5757;"P35442"
"PS51234";5776;"P35442"
"PS51234";5782;"P35442"
"PS51234";5784;"P35442"
"PS51234";5787;"P35442"
"PS51234";5788;"P35442"
"PS51234";5790;"P35442"
"PS51234";5792;"P35442"
"PS51234";5794;"P35442"
"PS51236";5796;"P35442"
"PS00027";2363;"P35453"
"PS50071";2361;"P35453"
"PS00237";1197;"P35462"
"PS50262";1194;"P35462"
"PS00027";3296;"P35548"
"PS50071";3294;"P35548"
"PS00010";1634;"P35556"
"PS00010";1637;"P35556"
"PS00010";1644;"P35556"
"PS00010";1648;"P35556"
"PS00010";1652;"P35556"
"PS00010";1656;"P35556"
"PS00010";1660;"P35556"
"PS00010";1664;"P35556"
"PS00010";1668;"P35556"
"PS00010";1672;"P35556"
"PS00010";1676;"P35556"
"PS00010";1680;"P35556"
"PS00010";1683;"P35556"
"PS00010";1686;"P35556"
"PS00010";1691;"P35556"
"PS00010";1709;"P35556"
"PS00010";1718;"P35556"
"PS00010";1728;"P35556"
"PS00010";1744;"P35556"
"PS00010";1755;"P35556"
"PS00010";1767;"P35556"
"PS00010";1783;"P35556"
"PS00010";1796;"P35556"
"PS00010";1802;"P35556"
"PS00010";1813;"P35556"
"PS00010";1818;"P35556"
"PS00010";1821;"P35556"
"PS00010";1824;"P35556"
"PS00010";1833;"P35556"
"PS00010";1842;"P35556"
"PS00010";1851;"P35556"
"PS00010";1859;"P35556"
"PS00010";1873;"P35556"
"PS00010";1889;"P35556"
"PS00010";1903;"P35556"
"PS00010";1917;"P35556"
"PS00010";1935;"P35556"
"PS00010";1956;"P35556"
"PS00010";1971;"P35556"
"PS00010";2023;"P35556"
"PS00010";2048;"P35556"
"PS00010";2054;"P35556"
"PS00010";2074;"P35556"
"PS00022";1619;"P35556"
"PS00022";1626;"P35556"
"PS01186";1623;"P35556"
"PS01186";1629;"P35556"
"PS01186";1638;"P35556"
"PS01186";1641;"P35556"
"PS01186";1645;"P35556"
"PS01186";1649;"P35556"
"PS01186";1653;"P35556"
"PS01186";1661;"P35556"
"PS01186";1665;"P35556"
"PS01186";1677;"P35556"
"PS01186";1687;"P35556"
"PS01186";1695;"P35556"
"PS01186";1712;"P35556"
"PS01186";1721;"P35556"
"PS01186";1734;"P35556"
"PS01186";1747;"P35556"
"PS01186";1758;"P35556"
"PS01186";1769;"P35556"
"PS01186";1797;"P35556"
"PS01186";1815;"P35556"
"PS01186";1819;"P35556"
"PS01186";1823;"P35556"
"PS01186";1825;"P35556"
"PS01186";1835;"P35556"
"PS01186";1845;"P35556"
"PS01186";1853;"P35556"
"PS01186";1860;"P35556"
"PS01186";1875;"P35556"
"PS01186";1892;"P35556"
"PS01186";1906;"P35556"
"PS01186";1921;"P35556"
"PS01186";1938;"P35556"
"PS01186";1960;"P35556"
"PS01186";1993;"P35556"
"PS01186";2032;"P35556"
"PS01186";2056;"P35556"
"PS01186";2076;"P35556"
"PS01187";1632;"P35556"
"PS01187";1635;"P35556"
"PS01187";1642;"P35556"
"PS01187";1646;"P35556"
"PS01187";1650;"P35556"
"PS01187";1654;"P35556"
"PS01187";1658;"P35556"
"PS01187";1662;"P35556"
"PS01187";1666;"P35556"
"PS01187";1670;"P35556"
"PS01187";1674;"P35556"
"PS01187";1678;"P35556"
"PS01187";1681;"P35556"
"PS01187";1684;"P35556"
"PS01187";1688;"P35556"
"PS01187";1697;"P35556"
"PS01187";1714;"P35556"
"PS01187";1724;"P35556"
"PS01187";1740;"P35556"
"PS01187";1749;"P35556"
"PS01187";1762;"P35556"
"PS01187";1776;"P35556"
"PS01187";1788;"P35556"
"PS01187";1798;"P35556"
"PS01187";1808;"P35556"
"PS01187";1816;"P35556"
"PS01187";1820;"P35556"
"PS01187";1827;"P35556"
"PS01187";1829;"P35556"
"PS01187";1837;"P35556"
"PS01187";1847;"P35556"
"PS01187";1855;"P35556"
"PS01187";1864;"P35556"
"PS01187";1895;"P35556"
"PS01187";1909;"P35556"
"PS01187";1923;"P35556"
"PS01187";1944;"P35556"
"PS01187";1963;"P35556"
"PS01187";1998;"P35556"
"PS01187";2035;"P35556"
"PS01187";2050;"P35556"
"PS01187";2060;"P35556"
"PS01187";2079;"P35556"
"PS50026";1625;"P35556"
"PS50026";1633;"P35556"
"PS50026";1636;"P35556"
"PS50026";1640;"P35556"
"PS50026";1643;"P35556"
"PS50026";1647;"P35556"
"PS50026";1651;"P35556"
"PS50026";1655;"P35556"
"PS50026";1659;"P35556"
"PS50026";1663;"P35556"
"PS50026";1667;"P35556"
"PS50026";1671;"P35556"
"PS50026";1675;"P35556"
"PS50026";1679;"P35556"
"PS50026";1682;"P35556"
"PS50026";1685;"P35556"
"PS50026";1690;"P35556"
"PS50026";1700;"P35556"
"PS50026";1716;"P35556"
"PS50026";1726;"P35556"
"PS50026";1742;"P35556"
"PS50026";1752;"P35556"
"PS50026";1766;"P35556"
"PS50026";1780;"P35556"
"PS50026";1790;"P35556"
"PS50026";1800;"P35556"
"PS50026";1811;"P35556"
"PS50026";1817;"P35556"
"PS50026";1822;"P35556"
"PS50026";1831;"P35556"
"PS50026";1840;"P35556"
"PS50026";1849;"P35556"
"PS50026";1857;"P35556"
"PS50026";1871;"P35556"
"PS50026";1884;"P35556"
"PS50026";1900;"P35556"
"PS50026";1911;"P35556"
"PS50026";1931;"P35556"
"PS50026";1949;"P35556"
"PS50026";1966;"P35556"
"PS50026";2020;"P35556"
"PS50026";2039;"P35556"
"PS50026";2052;"P35556"
"PS50026";2071;"P35556"
"PS50026";2081;"P35556"
"PS51257";1618;"P35556"
"PS51364";1631;"P35556"
"PS51364";1639;"P35556"
"PS51364";1657;"P35556"
"PS51364";1669;"P35556"
"PS51364";1673;"P35556"
"PS51364";1786;"P35556"
"PS51364";1804;"P35556"
"PS51364";1941;"P35556"
"PS51364";2058;"P35556"
"PS50003";2592;"P35568"
"PS51064";2594;"P35568"
"PS50096";3588;"P35579"
"PS51456";3586;"P35579"
"PS51844";3585;"P35579"
"PS50082";7328;"P35606"
"PS50082";7334;"P35606"
"PS50082";7336;"P35606"
"PS50082";7338;"P35606"
"PS50082";7340;"P35606"
"PS50294";7332;"P35606"
"PS01358";2365;"P35637"
"PS50102";2343;"P35637"
"PS50199";2345;"P35637"
"PS50217";1301;"P35638"
"PS51998";6598;"P35659"
"PS00027";5340;"P35680"
"PS50071";5337;"P35680"
"PS51936";5334;"P35680"
"PS51937";5332;"P35680"
"PS00430";5062;"P35711"
"PS50118";5063;"P35711"
"PS50118";5069;"P35716"
"PS00107";2254;"P35916"
"PS00109";2266;"P35916"
"PS00240";2258;"P35916"
"PS50011";2252;"P35916"
"PS50835";2236;"P35916"
"PS50835";2239;"P35916"
"PS50835";2242;"P35916"
"PS50835";2245;"P35916"
"PS50835";2247;"P35916"
"PS50835";2250;"P35916"
"PS00107";3009;"P35968"
"PS00109";3031;"P35968"
"PS00240";3029;"P35968"
"PS50011";3006;"P35968"
"PS50835";2984;"P35968"
"PS50835";2993;"P35968"
"PS50835";2997;"P35968"
"PS50835";3000;"P35968"
"PS50835";3003;"P35968"
"PS50118";5374;"P36402"
"PS00518";523;"P36406"
"PS50089";520;"P36406"
"PS50119";526;"P36406"
"PS50157";532;"P36406"
"PS51417";533;"P36406"
"PS00107";5064;"P36507"
"PS00108";5068;"P36507"
"PS50011";5012;"P36507"
"PS00375";6886;"P36537"
"PS51257";6877;"P36537"
"PS00107";2229;"P36888"
"PS00109";2234;"P36888"
"PS00240";2232;"P36888"
"PS50011";2227;"P36888"
"PS50835";2225;"P36888"
"PS00107";292;"P36894"
"PS00108";293;"P36894"
"PS50011";291;"P36894"
"PS51256";286;"P36894"
"PS00107";2429;"P36896"
"PS00108";2431;"P36896"
"PS50011";2425;"P36896"
"PS51256";2418;"P36896"
"PS00107";5713;"P36897"
"PS00108";5715;"P36897"
"PS50011";5711;"P36897"
"PS51256";5710;"P36897"
"PS50923";2037;"P36980"
"PS50923";2040;"P36980"
"PS00107";5717;"P37173"
"PS00108";5718;"P37173"
"PS50011";5716;"P37173"
"PS00031";4543;"P37231"
"PS51030";4533;"P37231"
"PS51843";4544;"P37231"
"PS00028";5383;"P37275"
"PS00028";5388;"P37275"
"PS00028";5393;"P37275"
"PS00028";5403;"P37275"
"PS00028";5409;"P37275"
"PS50157";5382;"P37275"
"PS50157";5386;"P37275"
"PS50157";5390;"P37275"
"PS50157";5399;"P37275"
"PS50157";5406;"P37275"
"PS50157";5412;"P37275"
"PS50102";9297;"P38159"
"PS00518";333;"P38398"
"PS50089";330;"P38398"
"PS50172";335;"P38398"
"PS50172";337;"P38398"
"PS00242";2644;"P38570"
"PS50234";2628;"P38570"
"PS51470";2631;"P38570"
"PS51470";2633;"P38570"
"PS51470";2635;"P38570"
"PS51470";2638;"P38570"
"PS51470";2641;"P38570"
"PS00841";1897;"P39748"
"PS00842";1899;"P39748"
"PS00027";983;"P39880"
"PS50071";982;"P39880"
"PS51042";974;"P39880"
"PS51042";976;"P39880"
"PS51042";981;"P39880"
"PS00060";7703;"P40123"
"PS01088";7701;"P40123"
"PS01089";7707;"P40123"
"PS51329";7705;"P40123"
"PS00137";2504;"P40145"
"PS00452";2501;"P40145"
"PS00452";2506;"P40145"
"PS50125";2500;"P40145"
"PS50125";2503;"P40145"
"PS01353";2420;"P40189"
"PS50853";2415;"P40189"
"PS50853";2417;"P40189"
"PS50853";2440;"P40189"
"PS50853";2442;"P40189"
"PS01352";3153;"P40238"
"PS50853";3149;"P40238"
"PS50853";3151;"P40238"
"PS50835";146;"P40259"
"PS51055";152;"P40259"
"PS00027";4012;"P40424"
"PS50071";4009;"P40424"
"PS51978";4008;"P40424"
"PS00783";8974;"P40429"
"PS00058";2951;"P40692"
"PS50001";5217;"P40763"
"PS00304";7203;"P40818"
"PS00972";7201;"P40818"
"PS00973";7204;"P40818"
"PS50206";7197;"P40818"
"PS50235";7199;"P40818"
"PS01130";1192;"P40879"
"PS50801";1193;"P40879"
"PS00237";3955;"P41143"
"PS50262";3954;"P41143"
"PS00237";3959;"P41145"
"PS50262";3956;"P41145"
"PS00345";1343;"P41161"
"PS00346";1346;"P41161"
"PS50061";1340;"P41161"
"PS00345";1317;"P41162"
"PS00346";1318;"P41162"
"PS50061";1316;"P41162"
"PS00028";191;"P41182"
"PS00028";196;"P41182"
"PS00028";200;"P41182"
"PS00028";204;"P41182"
"PS00028";207;"P41182"
"PS00028";209;"P41182"
"PS50097";185;"P41182"
"PS50157";187;"P41182"
"PS50157";192;"P41182"
"PS50157";198;"P41182"
"PS50157";202;"P41182"
"PS50157";206;"P41182"
"PS50157";208;"P41182"
"PS00346";1354;"P41212"
"PS50061";1352;"P41212"
"PS51433";1349;"P41212"
"PS50835";3147;"P41217"
"PS01359";6389;"P41229"
"PS01359";6393;"P41229"
"PS50016";6386;"P41229"
"PS51011";6384;"P41229"
"PS51183";6383;"P41229"
"PS51184";6391;"P41229"
"PS00031";2190;"P41235"
"PS51030";2188;"P41235"
"PS51843";2193;"P41235"
"PS00979";1936;"P41594"
"PS00980";1939;"P41594"
"PS00981";1945;"P41594"
"PS50259";1942;"P41594"
"PS00107";4789;"P41743"
"PS00108";4791;"P41743"
"PS00479";4777;"P41743"
"PS50011";4780;"P41743"
"PS50081";4774;"P41743"
"PS51285";4793;"P41743"
"PS51745";4770;"P41743"
"PS50835";979;"P42081"
"PS50001";5228;"P42226"
"PS51192";8970;"P42285"
"PS51194";8972;"P42285"
"PS00915";4509;"P42336"
"PS00916";4511;"P42336"
"PS50290";4500;"P42336"
"PS51544";4463;"P42336"
"PS51545";4498;"P42336"
"PS51546";4481;"P42336"
"PS51547";4496;"P42336"
"PS00915";4536;"P42338"
"PS00916";4538;"P42338"
"PS50290";4534;"P42338"
"PS51544";4513;"P42338"
"PS51545";4531;"P42338"
"PS51546";4523;"P42338"
"PS51547";4527;"P42338"
"PS00915";2299;"P42345"
"PS00916";2303;"P42345"
"PS50290";2286;"P42345"
"PS51189";2284;"P42345"
"PS51190";2305;"P42345"
"PS00063";4708;"P42356"
"PS00915";4723;"P42356"
"PS00916";4726;"P42356"
"PS50290";4717;"P42356"
"PS51257";4685;"P42356"
"PS51545";4711;"P42356"
"PS00018";1198;"P42566"
"PS00018";1205;"P42566"
"PS50031";1186;"P42566"
"PS50031";1190;"P42566"
"PS50031";1202;"P42566"
"PS50222";1188;"P42566"
"PS50222";1196;"P42566"
"PS50222";1200;"P42566"
"PS50222";1208;"P42566"
"PS50330";1211;"P42566"
"PS50330";1214;"P42566"
"PS51037";2999;"P42568"
"PS01121";596;"P42574"
"PS01122";598;"P42574"
"PS50207";600;"P42574"
"PS50208";592;"P42574"
"PS01168";5039;"P42677"
"PS00107";5439;"P42680"
"PS00109";5442;"P42680"
"PS50001";5433;"P42680"
"PS50002";5430;"P42680"
"PS50003";5425;"P42680"
"PS50011";5436;"P42680"
"PS51113";5427;"P42680"
"PS00107";31;"P42684"
"PS00109";33;"P42684"
"PS50001";25;"P42684"
"PS50002";23;"P42684"
"PS50011";30;"P42684"
"PS01353";3520;"P42702"
"PS50853";3503;"P42702"
"PS50853";3506;"P42702"
"PS50853";3510;"P42702"
"PS50853";3518;"P42702"
"PS50853";3528;"P42702"
"PS50297";561;"P42771"
"PS50297";570;"P42772"
"PS50088";572;"P42773"
"PS50088";574;"P42773"
"PS50297";571;"P42773"
"PS00713";5564;"P43003"
"PS00714";5572;"P43003"
"PS00250";7096;"P43026"
"PS51362";7094;"P43026"
"PS00237";5342;"P43088"
"PS50262";5338;"P43088"
"PS50835";1143;"P43146"
"PS50835";1146;"P43146"
"PS50835";1148;"P43146"
"PS50835";1195;"P43146"
"PS50853";1206;"P43146"
"PS50853";1209;"P43146"
"PS50853";1213;"P43146"
"PS50853";1217;"P43146"
"PS50853";1221;"P43146"
"PS50853";1224;"P43146"
"PS00486";3190;"P43246"
"PS00345";1320;"P43268"
"PS00346";1323;"P43268"
"PS50061";1319;"P43268"
"PS00031";3944;"P43354"
"PS51030";3941;"P43354"
"PS51843";3946;"P43354"
"PS50838";3396;"P43355"
"PS50838";3409;"P43360"
"PS00107";5257;"P43405"
"PS00109";5260;"P43405"
"PS50001";5252;"P43405"
"PS50001";5253;"P43405"
"PS50011";5255;"P43405"
"PS00212";2541;"P43652"
"PS00212";2554;"P43652"
"PS00212";2559;"P43652"
"PS51438";2539;"P43652"
"PS51438";2548;"P43652"
"PS51438";2557;"P43652"
"PS00344";2562;"P43694"
"PS00344";2569;"P43694"
